P07949,GO:0030424;GO:0030425;GO:0005769;GO:0010008;GO:0005887;GO:0045121;GO:0043025;GO:0005886;GO:0098797;GO:0043235;GO:0005524;GO:0005509;GO:0004712;GO:0004713;GO:0038023;GO:0004714;GO:0006919;GO:0007411;GO:0071300;GO:0001838;GO:0048484;GO:0035860;GO:0007156;GO:0060384;GO:0097021;GO:0000165;GO:0033619;GO:0001755;GO:0007158;GO:0042551;GO:0061146;GO:0033630;GO:0030335;GO:0045793;GO:2001241;GO:0010628;GO:0033674;GO:0043410;GO:0072300;GO:0014042;GO:0010976;GO:0033141;GO:0051897;GO:0045893;GO:0007497;GO:0006468;GO:0050770;GO:0030155;GO:0048265;GO:0009410;GO:0060041;GO:0007165;GO:0007169;GO:0035799;GO:0001657
P08069,GO:0035867;GO:0030424;GO:0005901;GO:0005737;GO:0005899;GO:0005887;GO:0043231;GO:0016020;GO:0043025;GO:0005634;GO:0005886;GO:1902911;GO:0043235;GO:0030315;GO:0005524;GO:0001965;GO:0042802;GO:0043559;GO:0005158;GO:0043560;GO:0005009;GO:0005520;GO:0031994;GO:0005010;GO:0043548;GO:0004712;GO:0140318;GO:0004713;GO:0005198;GO:0004714;GO:0097242;GO:0007409;GO:0003230;GO:1904045;GO:1904646;GO:1904385;GO:0071549;GO:0071392;GO:0071333;GO:1990314;GO:0071260;GO:0071393;GO:0071394;GO:0071560;GO:0090398;GO:0021549;GO:0097062;GO:0030010;GO:0044849;GO:0042593;GO:0021766;GO:0006955;GO:0008286;GO:0048009;GO:0043066;GO:1904193;GO:1903944;GO:0043409;GO:0010656;GO:0038083;GO:0014065;GO:0048015;GO:0048680;GO:0030335;GO:0008284;GO:0120162;GO:0032467;GO:0051054;GO:0033674;GO:0043410;GO:0033690;GO:0014068;GO:0051897;GO:0043243;GO:0048661;GO:0090031;GO:0046777;GO:0046328;GO:0045471;GO:1902065;GO:0035094;GO:0033197;GO:0007165;GO:0045056;GO:0007169
P08581,GO:0009925;GO:0009986;GO:0005576;GO:0016021;GO:0005887;GO:0005886;GO:0043235;GO:0005524;GO:0005008;GO:0042802;GO:0019903;GO:0004712;GO:0004713;GO:0017154;GO:0004714;GO:0048754;GO:0016477;GO:0007166;GO:0001886;GO:0061436;GO:0001889;GO:0010507;GO:1905098;GO:1901299;GO:0035024;GO:0051497;GO:0070495;GO:0007399;GO:0030182;GO:0031016;GO:0006909;GO:0050918;GO:2001028;GO:0033674;GO:0031116;GO:0051897;GO:0045944;GO:0071526;GO:0007165;GO:0007169
P08631,GO:0005901;GO:0042995;GO:0005856;GO:0005829;GO:0031234;GO:0005925;GO:0005794;GO:0043231;GO:0005764;GO:0005634;GO:0005886;GO:0030133;GO:0005524;GO:0004715;GO:0001784;GO:0004712;GO:0004713;GO:0005102;GO:0007155;GO:0030154;GO:0019221;GO:0038096;GO:0006954;GO:0045087;GO:0002758;GO:0007229;GO:0060333;GO:0043299;GO:0002522;GO:0031663;GO:0007498;GO:0043066;GO:0002862;GO:0018108;GO:2000251;GO:0030838;GO:0008284;GO:0046777;GO:0006468;GO:0008360;GO:0051090;GO:0050727;GO:0050764;GO:0071801;GO:0045728;GO:0007169
P08922,GO:0005887;GO:0016020;GO:0043235;GO:0005524;GO:0019903;GO:0004712;GO:0004713;GO:0004714;GO:0030154;GO:0002066;GO:0033674;GO:0006468;GO:0001558;GO:0070372;GO:0032006;GO:0007283;GO:0007169
P09619,GO:0016324;GO:0009986;GO:0005737;GO:0031410;GO:0005925;GO:0005794;GO:0005887;GO:0043231;GO:0031226;GO:0043202;GO:0016020;GO:0005634;GO:0005886;GO:0043235;GO:0005524;GO:0019899;GO:0019838;GO:0043548;GO:0004992;GO:0005019;GO:0048407;GO:0005161;GO:0005017;GO:0019901;GO:0004712;GO:0004713;GO:0005102;GO:0004714;GO:0038085;GO:0007568;GO:0001525;GO:0035909;GO:0055003;GO:0060326;GO:0016477;GO:0060981;GO:0035441;GO:0006024;GO:0048839;GO:0060437;GO:0008584;GO:0072278;GO:0072277;GO:0072262;GO:0035789;GO:0072075;GO:0072284;GO:0043066;GO:0018108;GO:0046488;GO:0048015;GO:0048008;GO:0035791;GO:0043065;GO:0090280;GO:0030335;GO:0008284;GO:0038091;GO:0050921;GO:0032967;GO:2000573;GO:0070374;GO:0048146;GO:2000491;GO:0033674;GO:0043406;GO:0035793;GO:0045840;GO:0043552;GO:0014068;GO:0010863;GO:0032516;GO:2000379;GO:0035025;GO:0014911;GO:0048661;GO:0046777;GO:0032956;GO:0032355;GO:0043627;GO:0034405;GO:0042542;GO:0055093;GO:0032526;GO:0009636;GO:0061298;GO:0007165;GO:0071670;GO:0007169;GO:0042060
P09769,GO:0015629;GO:0016235;GO:0005829;GO:0070062;GO:0005576;GO:0031234;GO:0005743;GO:0005758;GO:0005886;GO:0032587;GO:0034774;GO:0005524;GO:0034988;GO:0034987;GO:0004715;GO:0001784;GO:0019901;GO:0004712;GO:0004713;GO:0005102;GO:0030282;GO:0030154;GO:0050830;GO:0038096;GO:0002768;GO:0045087;GO:0007229;GO:0002862;GO:0032815;GO:0018108;GO:0030335;GO:0001819;GO:0043306;GO:0043552;GO:0014068;GO:0046777;GO:0006468;GO:0008360;GO:0045088;GO:0050764;GO:0045859;GO:0009615;GO:0048705;GO:0007169
P10721,GO:0001669;GO:0005911;GO:0009898;GO:0009897;GO:0005615;GO:0001650;GO:0005887;GO:0005886;GO:0043235;GO:0005524;GO:0019955;GO:0046872;GO:0002020;GO:0042803;GO:0004712;GO:0004713;GO:0042169;GO:0005020;GO:0004714;GO:0031532;GO:0030183;GO:0060326;GO:0097067;GO:0019221;GO:0050910;GO:0048565;GO:0035234;GO:0035162;GO:0050673;GO:0030218;GO:0038162;GO:0038093;GO:0008354;GO:0006687;GO:0002244;GO:0035701;GO:0030097;GO:0002327;GO:0006954;GO:0035556;GO:0038109;GO:0030032;GO:0002320;GO:0008584;GO:0002551;GO:0043303;GO:0060374;GO:0070662;GO:0035855;GO:0097326;GO:0030318;GO:0097324;GO:0002318;GO:0043069;GO:0001541;GO:0043473;GO:0030335;GO:0008284;GO:1904343;GO:0002732;GO:0051091;GO:0033674;GO:0048170;GO:0043406;GO:0043410;GO:0032765;GO:0045747;GO:0043552;GO:0014068;GO:0010863;GO:0031274;GO:0120072;GO:0046427;GO:1904349;GO:0042531;GO:1905065;GO:0046777;GO:1904251;GO:0042127;GO:0008360;GO:0046686;GO:0007165;GO:0048103;GO:0035019;GO:0007286;GO:0007283;GO:0048863;GO:0019827;GO:0030217;GO:0043586;GO:0007169;GO:0008542
P11309,GO:0005737;GO:0005829;GO:0005730;GO:0005654;GO:0005634;GO:0005886;GO:0005524;GO:0030145;GO:0106310;GO:0043539;GO:0004674;GO:0004712;GO:0043024;GO:0008134;GO:0006915;GO:0007049;GO:1990748;GO:0007275;GO:0043066;GO:0043433;GO:0090336;GO:0060045;GO:1905062;GO:0045737;GO:0071902;GO:0045893;GO:0046777;GO:0006468;GO:0050821;GO:1902033;GO:0022898;GO:0070561
P11362,GO:0031410;GO:0005829;GO:0005576;GO:0016021;GO:0005887;GO:0005634;GO:0005886;GO:0043235;GO:0005524;GO:0017134;GO:0005007;GO:0008201;GO:0042802;GO:0042803;GO:0004712;GO:0004713;GO:0090722;GO:0004714;GO:0016477;GO:0043009;GO:0001837;GO:0008543;GO:0000165;GO:0001764;GO:0018108;GO:0048015;GO:0043536;GO:0045597;GO:0008284;GO:2000546;GO:0033674;GO:0043406;GO:0043410;GO:0045666;GO:0014068;GO:0010518;GO:0010863;GO:0051897;GO:1905564;GO:0046777;GO:0006468;GO:0045595;GO:2001239;GO:0001501;GO:0048705;GO:0007169
P11802,GO:0005923;GO:0000785;GO:0097128;GO:0097129;GO:0097130;GO:0000307;GO:0005829;GO:0016592;GO:0031965;GO:0005730;GO:0005654;GO:0005634;GO:0005667;GO:0005524;GO:0030332;GO:0004693;GO:0016538;GO:0106310;GO:0004712;GO:0008353;GO:0060612;GO:0051301;GO:0032869;GO:0071353;GO:1904637;GO:0071222;GO:1904628;GO:0000082;GO:0008284;GO:0048146;GO:0010971;GO:0006468;GO:0051726;GO:0010468;GO:0046626;GO:0046890;GO:0050994;GO:0040014;GO:0060260;GO:0009410;GO:0007165
P12931,GO:0005884;GO:0005901;GO:0030054;GO:0005737;GO:0005829;GO:0070062;GO:0031234;GO:0005925;GO:0098978;GO:0005770;GO:0005764;GO:0045121;GO:0005743;GO:0005739;GO:0043005;GO:0005654;GO:0048471;GO:0005886;GO:0002102;GO:0014069;GO:0099091;GO:0032587;GO:0005524;GO:0051117;GO:0070700;GO:0045296;GO:0071253;GO:0019899;GO:0046875;GO:0030331;GO:0070851;GO:0020037;GO:0005158;GO:0005178;GO:0019900;GO:0004715;GO:0016004;GO:0043274;GO:0051219;GO:0008022;GO:0004672;GO:0005080;GO:0004712;GO:0004713;GO:0097110;GO:0042169;GO:0005102;GO:0044325;GO:0032148;GO:0034332;GO:0086098;GO:0045453;GO:0060444;GO:0007155;GO:0007049;GO:0030154;GO:0008283;GO:0098609;GO:0071398;GO:0071498;GO:0070301;GO:0071456;GO:0032869;GO:0071222;GO:0071375;GO:0036120;GO:0071393;GO:0035635;GO:0048013;GO:0007173;GO:0038128;GO:0038096;GO:0048041;GO:0030900;GO:0045087;GO:0007229;GO:0070102;GO:0060576;GO:0035556;GO:0050900;GO:0016236;GO:2000811;GO:0043066;GO:0043154;GO:2001237;GO:0051895;GO:0002862;GO:2001243;GO:0051902;GO:0031333;GO:0051974;GO:0032211;GO:0045892;GO:0048011;GO:0042476;GO:0048477;GO:0036035;GO:0018105;GO:0038083;GO:0018108;GO:0030168;GO:0043065;GO:0090263;GO:0045737;GO:0001819;GO:0035306;GO:2000573;GO:0010634;GO:0070374;GO:0010907;GO:0046628;GO:0033625;GO:2000394;GO:0043406;GO:1903997;GO:0045747;GO:2000386;GO:0050731;GO:0043552;GO:0014068;GO:2000588;GO:0071803;GO:0031954;GO:0051897;GO:1900182;GO:0010954;GO:0071902;GO:0051222;GO:0051057;GO:0014911;GO:0045893;GO:0001545;GO:0050847;GO:0046777;GO:0031648;GO:0045124;GO:2001286;GO:0060491;GO:0022407;GO:2000641;GO:0010632;GO:0033146;GO:0098962;GO:0043393;GO:0043114;GO:0010447;GO:0051602;GO:0070555;GO:0009612;GO:0051385;GO:0031667;GO:0009615;GO:0009410;GO:0007172;GO:0007165;GO:0002223;GO:0043149;GO:0034446;GO:0031295;GO:0045056;GO:0007179;GO:0007169;GO:0060065;GO:0048010
P15056,GO:0005829;GO:0043231;GO:0005634;GO:0005886;GO:0005524;GO:0005509;GO:0042802;GO:0004708;GO:0004709;GO:0004672;GO:0106310;GO:0004674;GO:0097110;GO:0009887;GO:0071277;GO:0007173;GO:0090150;GO:0000165;GO:0043066;GO:0070374;GO:0010628;GO:0010828;GO:0033138;GO:0006468;GO:0070413
P15735,GO:0005829;GO:0005964;GO:0005524;GO:0005516;GO:0019899;GO:0004689;GO:0004674;GO:0050321;GO:0006091;GO:0005978;GO:0005977;GO:0045819;GO:0006468
P16234,GO:0030054;GO:0005929;GO:0005737;GO:0005789;GO:0009897;GO:0005794;GO:0005887;GO:0031226;GO:0016020;GO:0005902;GO:0005654;GO:0005634;GO:0005886;GO:0032991;GO:0043235;GO:0005524;GO:0019838;GO:0005018;GO:0048407;GO:0005161;GO:0042803;GO:0004672;GO:0004712;GO:0044877;GO:0004714;GO:0038085;GO:0005021;GO:0030325;GO:0055003;GO:0001775;GO:0060326;GO:0071230;GO:0034614;GO:0048701;GO:0048557;GO:0048704;GO:0008210;GO:0030198;GO:0060325;GO:0002244;GO:0001701;GO:0033327;GO:0030324;GO:0001553;GO:0030539;GO:0072277;GO:0010544;GO:0042475;GO:0018108;GO:0048015;GO:0070527;GO:0048008;GO:0035790;GO:0030335;GO:0008284;GO:0038091;GO:0007204;GO:0070374;GO:0048146;GO:0033674;GO:0043552;GO:0014068;GO:0010863;GO:0046777;GO:2000249;GO:0050920;GO:2000739;GO:0061298;GO:0060021;GO:0023019;GO:0007169;GO:0050872;GO:0042060
P16591,GO:0005938;GO:0030054;GO:0042995;GO:0005737;GO:0005856;GO:0005829;GO:0031234;GO:0005634;GO:0003779;GO:0005524;GO:0045296;GO:0005154;GO:0045295;GO:0008289;GO:0004715;GO:0019901;GO:0008157;GO:0004712;GO:0004713;GO:0005102;GO:0031267;GO:0031532;GO:0007155;GO:0030154;GO:0008283;GO:0044331;GO:0032869;GO:0036006;GO:0034614;GO:0006935;GO:0019221;GO:0050904;GO:0035426;GO:0038095;GO:0045087;GO:0038028;GO:0070102;GO:0035556;GO:0038109;GO:0000226;GO:0033007;GO:0018108;GO:0048008;GO:0030838;GO:0030335;GO:0008284;GO:0051092;GO:0046777;GO:0006468;GO:0042058;GO:0010762;GO:0010591;GO:0043304;GO:0001932;GO:0032496;GO:0036119;GO:0034446;GO:0007169;GO:0007260
P17252,GO:0035866;GO:0005737;GO:0005829;GO:0005783;GO:0070062;GO:0031966;GO:0005739;GO:0005654;GO:0048471;GO:0005886;GO:0005524;GO:0004698;GO:0019899;GO:0035403;GO:0005178;GO:0004672;GO:0004697;GO:0106310;GO:0004674;GO:0004712;GO:0008270;GO:0001525;GO:0097190;GO:0007155;GO:0002159;GO:0035408;GO:0035556;GO:0007077;GO:0034351;GO:0018105;GO:0018107;GO:0106071;GO:0045766;GO:0043536;GO:0045780;GO:0010613;GO:0045785;GO:0030335;GO:2000707;GO:0010595;GO:0001938;GO:0070374;GO:0031666;GO:0045651;GO:0045931;GO:0006468;GO:0043488;GO:0090330;GO:0070555
P17612,GO:0001669;GO:0034704;GO:0005952;GO:0005813;GO:0097546;GO:0005737;GO:0005829;GO:0043197;GO:0070062;GO:0016020;GO:0005739;GO:0031594;GO:0016607;GO:0005654;GO:0031588;GO:0005634;GO:0048471;GO:0044853;GO:0036126;GO:0097225;GO:0004679;GO:0005524;GO:0004691;GO:0000287;GO:0030145;GO:0019904;GO:0034237;GO:0004672;GO:0019901;GO:0106310;GO:0004674;GO:0004712;GO:0031625;GO:0035584;GO:0086064;GO:0070417;GO:0071872;GO:0071333;GO:0034605;GO:0071374;GO:0019221;GO:0034380;GO:0001707;GO:0050804;GO:0006397;GO:1901621;GO:0001843;GO:0018105;GO:0018107;GO:0046827;GO:0046777;GO:0010737;GO:1990044;GO:0006468;GO:2000810;GO:1903779;GO:0055117;GO:0010881;GO:0051726;GO:0051480;GO:0002027;GO:0016241;GO:0045667;GO:0061136;GO:0043393;GO:0070613;GO:0060314;GO:0003091;GO:0048240
P17948,GO:0015629;GO:0005768;GO:0005615;GO:0005925;GO:0005887;GO:0005886;GO:0043235;GO:0005524;GO:0019838;GO:0036332;GO:0004712;GO:0004714;GO:0005021;GO:0001525;GO:0048514;GO:0016477;GO:0035924;GO:0048598;GO:0002244;GO:1990384;GO:0002548;GO:1905563;GO:0018108;GO:0045766;GO:0030335;GO:0008284;GO:0033674;GO:0043406;GO:0043410;GO:0043552;GO:0014068;GO:0010863;GO:0046777;GO:0007169;GO:0048010;GO:0036323
P19784,GO:0001669;GO:0000785;GO:0005829;GO:0005654;GO:0005634;GO:0005886;GO:0005956;GO:0005524;GO:0047485;GO:0106310;GO:0004674;GO:0004712;GO:0006915;GO:0007049;GO:0021987;GO:0097421;GO:2001234;GO:2000059;GO:0018105;GO:0018107;GO:1903955;GO:1903146;GO:0051726;GO:1905818;GO:0007283;GO:0016055
P21802,GO:0005938;GO:0009986;GO:0005737;GO:0031410;GO:0060076;GO:0005576;GO:0005794;GO:0016021;GO:0005887;GO:0016020;GO:0005634;GO:0005886;GO:0043235;GO:0005524;GO:0017134;GO:0005007;GO:0008201;GO:0042802;GO:0042803;GO:0004712;GO:0004713;GO:0004714;GO:0001525;GO:0009887;GO:0006915;GO:0007409;GO:0060348;GO:0030282;GO:0060349;GO:0060667;GO:0060670;GO:0060442;GO:0060445;GO:0048755;GO:0060449;GO:0045165;GO:0007267;GO:0071300;GO:0071560;GO:0048565;GO:0048701;GO:0048557;GO:0048568;GO:0048562;GO:0009880;GO:0003416;GO:0048730;GO:0030855;GO:0060664;GO:0001837;GO:0008543;GO:0035603;GO:0060595;GO:0035602;GO:0035607;GO:0035604;GO:0022612;GO:0031069;GO:0001701;GO:0042472;GO:0032808;GO:0060601;GO:0060174;GO:0048286;GO:0030324;GO:0060463;GO:0060484;GO:0060615;GO:0003149;GO:0048762;GO:0060915;GO:0060916;GO:0048333;GO:0030901;GO:0016331;GO:0010839;GO:0000122;GO:0042476;GO:0021769;GO:0035265;GO:0030916;GO:0003148;GO:0018108;GO:0090263;GO:0060045;GO:0045787;GO:0051781;GO:0008284;GO:0050679;GO:0060501;GO:0070374;GO:0033674;GO:0043410;GO:0002053;GO:0010518;GO:0048661;GO:0045944;GO:0030177;GO:0009791;GO:0060527;GO:0060523;GO:0060512;GO:0046777;GO:0021860;GO:0070372;GO:0060688;GO:0045667;GO:0033688;GO:0051150;GO:0008589;GO:0048608;GO:0045471;GO:0032496;GO:0048705;GO:0060529;GO:0007169;GO:0001657;GO:0055010;GO:0021847;GO:0042060
P22455,GO:0005783;GO:0005768;GO:0005576;GO:0005794;GO:0005887;GO:0005886;GO:0043235;GO:0030133;GO:0005524;GO:0017134;GO:0005007;GO:0008201;GO:0004712;GO:0004714;GO:0016477;GO:0042632;GO:0008543;GO:0042593;GO:0018108;GO:0055062;GO:0043085;GO:0008284;GO:2000573;GO:0070374;GO:0010628;GO:0033674;GO:0045862;GO:0046777;GO:0070857;GO:0010715;GO:0019216;GO:0007169
P22607,GO:0009986;GO:0005783;GO:0005576;GO:0005794;GO:0005887;GO:0005634;GO:0005886;GO:0043235;GO:0030133;GO:0005524;GO:0017134;GO:0005007;GO:0042802;GO:0004712;GO:0004713;GO:0004714;GO:0070977;GO:0030282;GO:0060349;GO:0007267;GO:0002062;GO:0035988;GO:0003416;GO:0001958;GO:1902178;GO:0008543;GO:0000165;GO:0048640;GO:0018108;GO:0008284;GO:0070374;GO:0033674;GO:0043410;GO:0043552;GO:0010518;GO:0042531;GO:0046777;GO:0001501;GO:0007169
P22612,GO:0097546;GO:0005829;GO:0005654;GO:0005634;GO:0004679;GO:0005524;GO:0004691;GO:0034237;GO:0106310;GO:0004674;GO:0004712;GO:0034380;GO:0008584;GO:0010737;GO:0003091;GO:0007283
P22694,GO:0005952;GO:0005813;GO:0097546;GO:0005829;GO:0070062;GO:0005654;GO:0005634;GO:0005886;GO:0004679;GO:0005524;GO:0004691;GO:0000287;GO:0106310;GO:0004674;GO:0004712;GO:0031625;GO:0007188;GO:0034380;GO:1901621;GO:0001843;GO:0010737;GO:0006468;GO:0070613;GO:0003091;GO:0007165
P23443,GO:0009986;GO:0005737;GO:0005829;GO:0005741;GO:0005739;GO:0043005;GO:0005654;GO:0005634;GO:0048471;GO:0045202;GO:0005524;GO:0042802;GO:0030165;GO:0042277;GO:0004672;GO:0051721;GO:0106310;GO:0004674;GO:0004712;GO:0004711;GO:0007568;GO:0006915;GO:0001662;GO:0016477;GO:0071549;GO:0071363;GO:0032869;GO:0071346;GO:0000082;GO:0007281;GO:0044539;GO:0007616;GO:0043066;GO:2001237;GO:0046627;GO:0018105;GO:0048015;GO:0045931;GO:0048633;GO:0014911;GO:0048661;GO:0045727;GO:0045948;GO:0043491;GO:0046324;GO:0014878;GO:0045471;GO:0033762;GO:0009749;GO:0009408;GO:0043201;GO:0032496;GO:0009612;GO:0007584;GO:0031667;GO:0033574;GO:0009636;GO:0034612;GO:0009611;GO:0009410;GO:0007165;GO:0014732;GO:0003009;GO:0031929
P23458,GO:0005737;GO:0005856;GO:0005829;GO:0005768;GO:0005925;GO:0016020;GO:0005634;GO:0005524;GO:0031730;GO:0005131;GO:0046872;GO:0004715;GO:0019903;GO:0004712;GO:0004713;GO:0031625;GO:0019221;GO:0060333;GO:0038110;GO:0070102;GO:0035556;GO:0034112;GO:1903672;GO:0150105;GO:0006468;GO:0007259;GO:0046677;GO:0060337
P24723,GO:0005737;GO:0005829;GO:0070062;GO:0005886;GO:0005524;GO:0004698;GO:0019899;GO:0046872;GO:0004697;GO:0106310;GO:0004674;GO:0004712;GO:0035556;GO:0034351;GO:0018105;GO:0050861;GO:0060252;GO:0045618;GO:0010744;GO:0051092;GO:1903078;GO:0006468;GO:2000810;GO:0007165
P24941,GO:0015030;GO:0005813;GO:0000781;GO:0000793;GO:0097123;GO:0097124;GO:0097134;GO:0097135;GO:0000307;GO:0005737;GO:0005829;GO:0005768;GO:0005654;GO:0005634;GO:0005667;GO:0000805;GO:0000806;GO:0005524;GO:0030332;GO:0097472;GO:0004693;GO:0000287;GO:0019904;GO:0106310;GO:0004674;GO:0004712;GO:0051301;GO:0071732;GO:0090398;GO:0007099;GO:0051298;GO:0006281;GO:0006260;GO:0000082;GO:0000086;GO:0016572;GO:0051321;GO:0031571;GO:0000122;GO:0018105;GO:0008284;GO:0032298;GO:0045893;GO:0006813;GO:0006468;GO:0007265;GO:1905784;GO:0010389;GO:0010468;GO:0060968;GO:0007165
P27361,GO:0005901;GO:0005737;GO:0005856;GO:0005829;GO:0005769;GO:0005788;GO:0005925;GO:0005794;GO:0005770;GO:0005739;GO:0005635;GO:0005654;GO:0005634;GO:0005886;GO:0031143;GO:0005524;GO:0042802;GO:0004707;GO:0004708;GO:0019902;GO:0001784;GO:0106310;GO:0004674;GO:0006915;GO:0060020;GO:0030509;GO:0061308;GO:0051216;GO:0072584;GO:0007049;GO:0007166;GO:0034198;GO:0071276;GO:1903351;GO:0071260;GO:0034614;GO:0071356;GO:0006975;GO:0070371;GO:0060324;GO:0070498;GO:0035556;GO:0031663;GO:0060425;GO:0000165;GO:2000657;GO:0042473;GO:0038083;GO:0016310;GO:0031281;GO:0070374;GO:0010628;GO:0035066;GO:0033129;GO:0010759;GO:0120041;GO:0001934;GO:0051973;GO:1904355;GO:0032212;GO:0045944;GO:1904417;GO:0006468;GO:0030641;GO:0051493;GO:0051090;GO:2000641;GO:0090170;GO:0030278;GO:0032872;GO:0070849;GO:0043330;GO:0019233;GO:0051403;GO:0048538;GO:0030878;GO:0060440;GO:0006351
P27448,GO:0005737;GO:0005829;GO:0030425;GO:0070062;GO:0005886;GO:0005524;GO:0106310;GO:0004674;GO:0004712;GO:0048156;GO:0050321;GO:0035556;GO:0000226;GO:0035331;GO:0036289;GO:0018105;GO:0032092;GO:0006468
P28482,GO:0035578;GO:0005901;GO:0005737;GO:0005856;GO:0005829;GO:0005769;GO:0005788;GO:0005576;GO:1904813;GO:0005925;GO:0005794;GO:0005770;GO:0005815;GO:0005739;GO:0072686;GO:0005654;GO:0005634;GO:0005886;GO:0031143;GO:0045202;GO:0005524;GO:0003677;GO:0042802;GO:0004707;GO:0004708;GO:0019902;GO:0001784;GO:0106310;GO:0004674;GO:0008353;GO:0006915;GO:0050853;GO:0060020;GO:0061308;GO:0072584;GO:0007049;GO:0007166;GO:0034198;GO:0071276;GO:0006974;GO:1903351;GO:0097011;GO:0034614;GO:0071356;GO:0007268;GO:0006935;GO:0019858;GO:0038127;GO:0070371;GO:0060324;GO:0035556;GO:0060716;GO:0007611;GO:0031663;GO:0060291;GO:0060425;GO:0033598;GO:0045596;GO:0042473;GO:0018105;GO:0018107;GO:0010628;GO:0010759;GO:0120041;GO:0010800;GO:0051973;GO:1904355;GO:0032212;GO:0006468;GO:0030641;GO:0051493;GO:2000641;GO:0090170;GO:0030278;GO:0031647;GO:0032872;GO:0070849;GO:0043330;GO:0035094;GO:0007165;GO:0051403;GO:0050852;GO:0048538;GO:0030878;GO:0060440
P29317,GO:0009986;GO:0005925;GO:0005887;GO:0030027;GO:0031258;GO:0031256;GO:0043005;GO:0005886;GO:0043235;GO:0032587;GO:0070160;GO:0005524;GO:0045296;GO:0019838;GO:0004712;GO:0004714;GO:0005005;GO:0001618;GO:0090630;GO:0048320;GO:0007411;GO:0002043;GO:0046849;GO:0060444;GO:0046058;GO:0007155;GO:0060326;GO:0016477;GO:0048870;GO:0050830;GO:0048013;GO:0006954;GO:0008630;GO:0030216;GO:0070309;GO:0033598;GO:0007275;GO:0016525;GO:0032682;GO:1901491;GO:0051898;GO:0021915;GO:0060035;GO:0014028;GO:0001649;GO:0030316;GO:1904238;GO:1903348;GO:0030335;GO:0033674;GO:1903078;GO:0036342;GO:0043491;GO:0072659;GO:0045765;GO:0043535;GO:0033628;GO:0070372;GO:0010591;GO:0070848;GO:0001501;GO:0007169;GO:0001570
P29323,GO:0030424;GO:0009986;GO:0005829;GO:0030425;GO:0043197;GO:0005576;GO:0098978;GO:0005794;GO:0005887;GO:0099055;GO:0099056;GO:0043005;GO:0043025;GO:0005654;GO:0005886;GO:0098794;GO:0043235;GO:0001540;GO:0005524;GO:0008046;GO:0042802;GO:0004712;GO:0004713;GO:0044877;GO:0005102;GO:0004714;GO:0005005;GO:0001525;GO:0007411;GO:0007413;GO:0042113;GO:0048593;GO:1904646;GO:0071222;GO:0021952;GO:0071679;GO:0022038;GO:0060996;GO:0060997;GO:0048013;GO:0021934;GO:0042472;GO:0007612;GO:0007611;GO:0050771;GO:0007162;GO:1900016;GO:0070373;GO:1904782;GO:0006469;GO:0001933;GO:0046580;GO:0007399;GO:0106028;GO:0021631;GO:0018108;GO:0016310;GO:0030890;GO:0030335;GO:0061003;GO:0010628;GO:0002639;GO:0033674;GO:0048170;GO:1900273;GO:1904783;GO:1903078;GO:0051965;GO:0031915;GO:0032760;GO:0097104;GO:2000822;GO:0030193;GO:0050878;GO:0051489;GO:0048168;GO:0046425;GO:2000316;GO:0031290;GO:0060021;GO:0120192;GO:0099557;GO:0007169;GO:0001655;GO:0110077
P29376,GO:0005887;GO:0016020;GO:0005886;GO:0043235;GO:0005524;GO:0004672;GO:0004712;GO:0004713;GO:0004714;GO:0008283;GO:0071300;GO:0043066;GO:0014065;GO:0010666;GO:0033674;GO:0010976;GO:0006468;GO:0042127;GO:0045664;GO:0007165;GO:0007169
P29597,GO:0005737;GO:0005856;GO:0005829;GO:0070062;GO:0016020;GO:0005634;GO:0005524;GO:0005131;GO:0004715;GO:0004712;GO:0004713;GO:0031702;GO:0019221;GO:0035556;GO:0032729;GO:0032819;GO:0051142;GO:0046427;GO:0042102;GO:0006468;GO:0060337
P30291,GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0005524;GO:0000287;GO:0004715;GO:0004672;GO:0004712;GO:0004713;GO:0051301;GO:0030010;GO:0000086;GO:0000226;GO:2000134;GO:0048812
P30530,GO:0015629;GO:0009986;GO:0070062;GO:0005615;GO:0044228;GO:0005887;GO:0043231;GO:0005886;GO:0043235;GO:0005524;GO:0032036;GO:0043548;GO:0001786;GO:0004712;GO:0004713;GO:0004714;GO:0001618;GO:0031100;GO:0001974;GO:0048469;GO:0016477;GO:0031668;GO:0070301;GO:0035457;GO:0071222;GO:0097028;GO:0034101;GO:0021885;GO:0006954;GO:0045087;GO:0001779;GO:0043066;GO:2000669;GO:0032689;GO:0051250;GO:0043524;GO:0032720;GO:0007399;GO:0001764;GO:0097350;GO:0042698;GO:0006909;GO:0030168;GO:0001961;GO:0033674;GO:0032825;GO:0048549;GO:0051897;GO:1903902;GO:0043491;GO:0032940;GO:0007165;GO:0007283;GO:0034446;GO:0007169;GO:0060068;GO:0048010;GO:0046718
